S_INFO_WINDCODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE,code
002070.SZ,众 和 退,20061012,20190709.0,002070
002071.SZ,长 城 退,20061012,20210507.0,002071
002072.SZ,凯 瑞 德,20061018,,002072
002073.SZ,软控股份,20061018,,002073
002074.SZ,国轩高科,20061018,,002074
002075.SZ,沙钢股份,20061025,,002075
002076.SZ,*ST 雪莱,20061025,,002076
002077.SZ,大港股份,20061116,,002077
002078.SZ,太阳纸业,20061116,,002078
002079.SZ,苏州固锝,20061116,,002079
002080.SZ,中材科技,20061120,,002080
002081.SZ,金 螳 螂,20061120,,002081
002082.SZ,万 邦 德,20061120,,002082
002083.SZ,孚日股份,20061124,,002083
002084.SZ,海鸥住工,20061124,,002084
002085.SZ,万丰奥威,20061128,,002085
002086.SZ,ST 东 洋,20061128,,002086
002087.SZ,新野纺织,20061130,,002087
002088.SZ,鲁阳节能,20061130,,002088
002089.SZ,ST 新 海,20061130,,002089
002090.SZ,金智科技,20061208,,002090
002091.SZ,江苏国泰,20061208,,002091
002092.SZ,中泰化学,20061208,,002092
002093.SZ,国脉科技,20061215,,002093
002094.SZ,青岛金王,20061215,,002094
002095.SZ,生 意 宝,20061215,,002095
002096.SZ,南岭民爆,20061222,,002096
002097.SZ,山河智能,20061222,,002097
002098.SZ,浔兴股份,20061222,,002098
002099.SZ,海翔药业,20061226,,002099
002100.SZ,天康生物,20061226,,002100
002101.SZ,广东鸿图,20061229,,002101
002102.SZ,ST 冠 福,20061229,,002102
002103.SZ,广博股份,20070110,,002103
002104.SZ,恒宝股份,20070110,,002104
002105.SZ,信隆健康,20070112,,002105
002106.SZ,莱宝高科,20070112,,002106
002107.SZ,沃华医药,20070124,,002107
002108.SZ,沧州明珠,20070124,,002108
002109.SZ,兴化股份,20070126,,002109
002110.SZ,三钢闽光,20070126,,002110
002111.SZ,威海广泰,20070126,,002111
002112.SZ,三变科技,20070208,,002112
002113.SZ,ST 天 润,20070208,,002113
002114.SZ,罗平锌电,20070215,,002114
002115.SZ,三维通信,20070215,,002115
002116.SZ,中国海诚,20070215,,002116
002117.SZ,东港股份,20070302,,002117
002118.SZ,紫鑫药业,20070302,,002118
002119.SZ,康强电子,20070302,,002119
002120.SZ,韵达股份,20070306,,002120
002121.SZ,科陆电子,20070306,,002121
002122.SZ,*ST 天马,20070328,,002122
002123.SZ,梦网科技,20070328,,002123
002124.SZ,天邦食品,20070403,,002124
002125.SZ,湘潭电化,20070403,,002125
002126.SZ,银轮股份,20070418,,002126
002127.SZ,南极电商,20070418,,002127
002128.SZ,电投能源,20070418,,002128
002129.SZ,TCL中环,20070420,,002129
002130.SZ,沃尔核材,20070420,,002130
002131.SZ,利欧股份,20070427,,002131
002132.SZ,恒星科技,20070427,,002132
002133.SZ,广宇集团,20070427,,002133
002134.SZ,天津普林,20070516,,002134
002135.SZ,东南网架,20070530,,002135
002136.SZ,安 纳 达,20070530,,002136
002137.SZ,实 益 达,20070613,,002137
002138.SZ,顺络电子,20070613,,002138
002139.SZ,拓邦股份,20070629,,002139
002140.SZ,东华科技,20070712,,002140
002141.SZ,贤丰控股,20070720,,002141
002142.SZ,宁波银行,20070719,,002142
002143.SZ,印 纪 退,20070720,20191129.0,002143
002144.SZ,宏达高科,20070803,,002144
002145.SZ,中核钛白,20070803,,002145
002146.SZ,荣盛发展,20070808,,002146
002147.SZ,新 光 退,20070808,20220623.0,002147
002148.SZ,北纬科技,20070810,,002148
002149.SZ,西部材料,20070810,,002149
002150.SZ,通润装备,20070810,,002150
002151.SZ,北斗星通,20070813,,002151
002152.SZ,广电运通,20070813,,002152
002153.SZ,石基信息,20070813,,002153
002154.SZ,报 喜 鸟,20070816,,002154
002155.SZ,湖南黄金,20070816,,002155
002156.SZ,通富微电,20070816,,002156
002157.SZ,正邦科技,20070817,,002157
002158.SZ,汉钟精机,20070817,,002158
002159.SZ,三特索道,20070817,,002159
002160.SZ,常铝股份,20070821,,002160
002161.SZ,远 望 谷,20070821,,002161
002162.SZ,悦心健康,20070823,,002162
002163.SZ,海南发展,20070823,,002163
002164.SZ,宁波东力,20070823,,002164
002165.SZ,红 宝 丽,20070913,,002165
002166.SZ,莱茵生物,20070913,,002166
002167.SZ,东方锆业,20070913,,002167
002168.SZ,惠程科技,20070919,,002168
002169.SZ,智光电气,20070919,,002169
002170.SZ,芭田股份,20070919,,002170
002171.SZ,楚江新材,20070921,,002171
002172.SZ,澳洋健康,20070921,,002172
002173.SZ,创新医疗,20070925,,002173
002174.SZ,游族网络,20070925,,002174
002175.SZ,东方智造,20071012,,002175
002176.SZ,江特电机,20071012,,002176
002177.SZ,*ST 御银,20071101,,002177
002178.SZ,延华智能,20071101,,002178
002179.SZ,中航光电,20071101,,002179
002180.SZ,纳 思 达,20071113,,002180
002181.SZ,粤 传 媒,20071116,,002181
002182.SZ,云海金属,20071113,,002182
002183.SZ,怡 亚 通,20071113,,002183
002184.SZ,海得控制,20071116,,002184
002185.SZ,华天科技,20071120,,002185
002186.SZ,全 聚 德,20071120,,002186
002187.SZ,广百股份,20071122,,002187
002188.SZ,中天服务,20071122,,002188
002189.SZ,中 光 学,20071203,,002189
002190.SZ,成飞集成,20071203,,002190
002191.SZ,劲嘉股份,20071205,,002191
002192.SZ,融捷股份,20071205,,002192
002193.SZ,如意集团,20071207,,002193
002194.SZ,武汉凡谷,20071207,,002194
002195.SZ,二三四五,20071212,,002195
002196.SZ,方正电机,20071212,,002196
002197.SZ,证通电子,20071218,,002197
002198.SZ,嘉应制药,20071218,,002198
002199.SZ,东晶电子,20071221,,002199
002200.SZ,ST 交 投,20071221,,002200
002201.SZ,正威新材,20071226,,002201
002202.SZ,金风科技,20071226,,002202
002203.SZ,海亮股份,20080116,,002203
002204.SZ,大连重工,20080116,,002204
002205.SZ,国统股份,20080123,,002205
002206.SZ,海 利 得,20080123,,002206
002207.SZ,准油股份,20080128,,002207
002208.SZ,合肥城建,20080128,,002208
002209.SZ,达 意 隆,20080130,,002209
002210.SZ,飞马国际,20080130,,002210
002211.SZ,ST 宏 达,20080201,,002211
002212.SZ,天 融 信,20080201,,002212
002213.SZ,大为股份,20080201,,002213
002214.SZ,大立科技,20080218,,002214
002215.SZ,诺 普 信,20080218,,002215
002216.SZ,三全食品,20080220,,002216
002217.SZ,合 力 泰,20080220,,002217
002218.SZ,拓日新能,20080228,,002218
002219.SZ,新 里 程,20080306,,002219
002220.SZ,天 宝 退,20080228,20200811.0,002220
002221.SZ,东华能源,20080306,,002221
002222.SZ,福晶科技,20080319,,002222
002223.SZ,鱼跃医疗,20080418,,002223
002224.SZ,三 力 士,20080425,,002224
002225.SZ,濮耐股份,20080425,,002225
002226.SZ,江南化工,20080506,,002226
002227.SZ,奥 特 迅,20080506,,002227
002228.SZ,合兴包装,20080508,,002228
002229.SZ,鸿博股份,20080508,,002229
002230.SZ,科大讯飞,20080512,,002230
002231.SZ,奥维通信,20080512,,002231
002232.SZ,启明信息,20080509,,002232
002233.SZ,塔牌集团,20080516,,002233
002234.SZ,民和股份,20080516,,002234
002235.SZ,安妮股份,20080516,,002235
002236.SZ,大华股份,20080520,,002236
002237.SZ,恒邦股份,20080520,,002237
002238.SZ,天威视讯,20080526,,002238
002239.SZ,奥 特 佳,20080522,,002239
002240.SZ,盛新锂能,20080523,,002240
002241.SZ,歌尔股份,20080522,,002241
002242.SZ,九阳股份,20080528,,002242
002243.SZ,力合科创,20080528,,002243
002244.SZ,滨江集团,20080529,,002244
002245.SZ,蔚蓝锂芯,20080605,,002245
002246.SZ,北化股份,20080605,,002246
002247.SZ,聚力文化,20080612,,002247
002248.SZ,华东数控,20080612,,002248
002249.SZ,大洋电机,20080619,,002249
002250.SZ,联化科技,20080619,,002250
002251.SZ,步 步 高,20080619,,002251
002252.SZ,上海莱士,20080623,,002252
002253.SZ,川大智胜,20080623,,002253
002254.SZ,泰和新材,20080625,,002254
002255.SZ,海陆重工,20080625,,002255
002256.SZ,兆新股份,20080625,,002256
002258.SZ,利尔化学,20080708,,002258
002259.SZ,ST 升 达,20080716,,002259
002260.SZ,德 奥 退,20080716,20220617.0,002260
002261.SZ,拓维信息,20080723,,002261
002262.SZ,恩华药业,20080723,,002262
002263.SZ,大 东 南,20080728,,002263
002264.SZ,新 华 都,20080731,,002264
002265.SZ,西仪股份,20080806,,002265
002266.SZ,浙富控股,20080806,,002266
002267.SZ,陕天然气,20080813,,002267
002268.SZ,卫 士 通,20080811,,002268
002269.SZ,美邦服饰,20080828,,002269
002270.SZ,华明装备,20080905,,002270
002271.SZ,东方雨虹,20080910,,002271
002272.SZ,川润股份,20080919,,002272
002273.SZ,水晶光电,20080919,,002273
002274.SZ,华昌化工,20080925,,002274
002275.SZ,桂林三金,20090710,,002275
002276.SZ,万马股份,20090710,,002276
002277.SZ,友阿股份,20090717,,002277
002278.SZ,神开股份,20090811,,002278
002279.SZ,久其软件,20090811,,002279
002280.SZ,联络互动,20090821,,002280
002281.SZ,光迅科技,20090821,,002281
002282.SZ,博深股份,20090821,,002282
002283.SZ,天润工业,20090821,,002283
002284.SZ,亚太股份,20090828,,002284
002285.SZ,世 联 行,20090828,,002285
002286.SZ,保 龄 宝,20090828,,002286
002287.SZ,奇正藏药,20090828,,002287
002288.SZ,超华科技,20090903,,002288
002289.SZ,宇顺电子,20090903,,002289
002290.SZ,禾盛新材,20090903,,002290
002291.SZ,星 期 六,20090903,,002291
002292.SZ,奥飞娱乐,20090910,,002292
002293.SZ,罗莱生活,20090910,,002293
002294.SZ,信 立 泰,20090910,,002294
002295.SZ,精艺股份,20090929,,002295
002296.SZ,辉煌科技,20090929,,002296
002297.SZ,博云新材,20090929,,002297
002298.SZ,中电兴发,20090929,,002298
002299.SZ,圣农发展,20091021,,002299
002300.SZ,太阳电缆,20091021,,002300
002301.SZ,齐心集团,20091021,,002301
002302.SZ,西部建设,20091103,,002302
002303.SZ,美 盈 森,20091103,,002303
002304.SZ,洋河股份,20091106,,002304
002305.SZ,南国置业,20091106,,002305
002306.SZ,中科云网,20091111,,002306
002307.SZ,北新路桥,20091111,,002307
002308.SZ,威创股份,20091127,,002308
002309.SZ,ST 中 利,20091127,,002309
002310.SZ,东方园林,20091127,,002310
002311.SZ,海大集团,20091127,,002311
002312.SZ,川发龙蟒,20091203,,002312
002313.SZ,*ST 日海,20091203,,002313
002314.SZ,南山控股,20091203,,002314
002315.SZ,焦点科技,20091209,,002315
002316.SZ,*ST 亚联,20091209,,002316
002317.SZ,众生药业,20091211,,002317
002318.SZ,久立特材,20091211,,002318
002319.SZ,乐通股份,20091211,,002319
002320.SZ,海峡股份,20091216,,002320
002321.SZ,ST 华 英,20091216,,002321
002322.SZ,理工能科,20091218,,002322
002323.SZ,雅博股份,20091218,,002323
002324.SZ,普 利 特,20091218,,002324
002325.SZ,洪涛股份,20091222,,002325
002326.SZ,永太科技,20091222,,002326
002327.SZ,富 安 娜,20091230,,002327
002328.SZ,新朋股份,20091230,,002328
002329.SZ,皇氏集团,20100106,,002329
002330.SZ,得 利 斯,20100106,,002330
002331.SZ,皖通科技,20100106,,002331
002332.SZ,仙琚制药,20100112,,002332
002333.SZ,罗普斯金,20100112,,002333
002334.SZ,英 威 腾,20100113,,002334
002335.SZ,科华数据,20100113,,002335
002336.SZ,人 人 乐,20100113,,002336
002337.SZ,赛象科技,20100115,,002337
002338.SZ,奥普光电,20100115,,002338
002339.SZ,积成电子,20100122,,002339
002340.SZ,格 林 美,20100122,,002340
002341.SZ,新纶新材,20100122,,002341
002342.SZ,巨力索具,20100126,,002342
002343.SZ,慈文传媒,20100126,,002343
002344.SZ,海宁皮城,20100126,,002344
002345.SZ,潮 宏 基,20100128,,002345
002346.SZ,柘中股份,20100128,,002346
002347.SZ,泰尔股份,20100128,,002347
002348.SZ,高乐股份,20100203,,002348
002349.SZ,精华制药,20100203,,002349
002350.SZ,北京科锐,20100203,,002350
002351.SZ,漫 步 者,20100205,,002351
002352.SZ,顺丰控股,20100205,,002352
002353.SZ,杰瑞股份,20100205,,002353
002354.SZ,天娱数科,20100209,,002354
002355.SZ,兴民智通,20100209,,002355
002356.SZ,赫美集团,20100209,,002356
002357.SZ,富临运业,20100210,,002357
002358.SZ,ST 森 源,20100210,,002358
002359.SZ,北 讯 退,20100210,20210723.0,002359
002360.SZ,同德化工,20100303,,002360
002361.SZ,神剑股份,20100303,,002361
002362.SZ,汉王科技,20100303,,002362
002363.SZ,隆基机械,20100305,,002363
002364.SZ,中恒电气,20100305,,002364
002365.SZ,永安药业,20100305,,002365
002366.SZ,*ST 海核,20100312,,002366
002367.SZ,康力电梯,20100312,,002367
002368.SZ,太极股份,20100312,,002368
002369.SZ,卓翼科技,20100316,,002369
002370.SZ,亚太药业,20100316,,002370
002371.SZ,北方华创,20100316,,002371
002372.SZ,伟星新材,20100318,,002372
002373.SZ,千方科技,20100318,,002373
002374.SZ,中锐股份,20100318,,002374
002375.SZ,亚厦股份,20100323,,002375
002376.SZ,新 北 洋,20100323,,002376
002377.SZ,国创高新,20100323,,002377
002378.SZ,章源钨业,20100331,,002378
002379.SZ,宏创控股,20100331,,002379
002380.SZ,科远智慧,20100331,,002380
002381.SZ,双箭股份,20100402,,002381
002382.SZ,蓝帆医疗,20100402,,002382
002383.SZ,合众思壮,20100402,,002383
002384.SZ,东山精密,20100409,,002384
002385.SZ,大 北 农,20100409,,002385
002386.SZ,天原股份,20100409,,002386
002387.SZ,维 信 诺,20100413,,002387
002388.SZ,新亚制程,20100413,,002388
002389.SZ,航天彩虹,20100413,,002389
002390.SZ,信邦制药,20100416,,002390
002391.SZ,长青股份,20100416,,002391
002392.SZ,北京利尔,20100423,,002392
002393.SZ,力生制药,20100423,,002393
002394.SZ,联发股份,20100423,,002394
002395.SZ,双象股份,20100429,,002395
002396.SZ,星网锐捷,20100623,,002396
002397.SZ,梦洁股份,20100429,,002397
002398.SZ,垒知集团,20100506,,002398
002399.SZ,海 普 瑞,20100506,,002399
002400.SZ,省广集团,20100506,,002400
002401.SZ,中远海科,20100506,,002401
002402.SZ,和 而 泰,20100511,,002402
002403.SZ,爱 仕 达,20100511,,002403
002404.SZ,嘉欣丝绸,20100511,,002404
002405.SZ,四维图新,20100518,,002405
002406.SZ,远东传动,20100518,,002406
002407.SZ,多 氟 多,20100518,,002407
002408.SZ,齐翔腾达,20100518,,002408
002409.SZ,雅克科技,20100525,,002409
002410.SZ,广 联 达,20100525,,002410
002411.SZ,*ST 必康,20100525,,002411
002412.SZ,汉森制药,20100525,,002412
002413.SZ,雷科防务,20100528,,002413
002414.SZ,高德红外,20100716,,002414
002415.SZ,海康威视,20100528,,002415
002416.SZ,爱 施 德,20100528,,002416
002417.SZ,*ST 深南,20100601,,002417
002418.SZ,康盛股份,20100601,,002418
002419.SZ,天虹股份,20100601,,002419
002420.SZ,毅昌科技,20100601,,002420
002421.SZ,达实智能,20100603,,002421
002422.SZ,科伦药业,20100603,,002422
002423.SZ,中粮资本,20100603,,002423
002424.SZ,贵州百灵,20100603,,002424
002425.SZ,凯撒文化,20100608,,002425
002426.SZ,胜利精密,20100608,,002426
002427.SZ,*ST 尤夫,20100608,,002427
002428.SZ,云南锗业,20100608,,002428
002429.SZ,兆驰股份,20100610,,002429
002430.SZ,杭氧股份,20100610,,002430
002431.SZ,棕榈股份,20100610,,002431
002432.SZ,九安医疗,20100610,,002432
002433.SZ,ST 太 安,20100618,,002433
002434.SZ,万 里 扬,20100618,,002434
002435.SZ,长江健康,20100618,,002435
002436.SZ,兴森科技,20100618,,002436
002437.SZ,誉衡药业,20100623,,002437
002438.SZ,江苏神通,20100623,,002438
002439.SZ,启明星辰,20100623,,002439
002440.SZ,闰土股份,20100706,,002440
002441.SZ,众 业 达,20100706,,002441
002442.SZ,龙星化工,20100706,,002442
002443.SZ,金洲管道,20100706,,002443
002444.SZ,巨星科技,20100713,,002444
002445.SZ,中南文化,20100713,,002445
002446.SZ,盛路通信,20100713,,002446
002447.SZ,晨 鑫 退,20100713,20220627.0,002447
002448.SZ,中原内配,20100716,,002448
002449.SZ,国星光电,20100716,,002449
002450.SZ,康 得 退,20100716,20210531.0,002450
002451.SZ,摩恩电气,20100720,,002451
002452.SZ,长高电新,20100720,,002452
002453.SZ,华软科技,20100720,,002453
002454.SZ,松芝股份,20100720,,002454
002455.SZ,百川股份,20100803,,002455
002456.SZ,欧 菲 光,20100803,,002456
002457.SZ,青龙管业,20100803,,002457
002458.SZ,益生股份,20100810,,002458
002459.SZ,晶澳科技,20100810,,002459
002460.SZ,赣锋锂业,20100810,,002460
002461.SZ,珠江啤酒,20100818,,002461
002462.SZ,嘉 事 堂,20100818,,002462
002463.SZ,沪电股份,20100818,,002463
002464.SZ,众 应 退,20100831,20220628.0,002464
002465.SZ,海格通信,20100831,,002465
002466.SZ,天齐锂业,20100831,,002466
002467.SZ,二 六 三,20100908,,002467
002468.SZ,申通快递,20100908,,002468
002469.SZ,三维化学,20100908,,002469
002470.SZ,ST 金 正,20100908,,002470
002471.SZ,中超控股,20100910,,002471
002472.SZ,双环传动,20100910,,002472
002473.SZ,圣 莱 退,20100910,20220622.0,002473
002474.SZ,榕基软件,20100915,,002474
002475.SZ,立讯精密,20100915,,002475
002476.SZ,宝莫股份,20100915,,002476
002477.SZ,雏 鹰 退,20100915,20191016.0,002477
002478.SZ,常宝股份,20100921,,002478
002479.SZ,富春环保,20100921,,002479
002480.SZ,新筑股份,20100921,,002480
002481.SZ,双塔食品,20100921,,002481
002482.SZ,ST 广 田,20100929,,002482
002483.SZ,润邦股份,20100929,,002483
002484.SZ,江海股份,20100929,,002484
002485.SZ,*ST 雪发,20101015,,002485
002486.SZ,嘉 麟 杰,20101015,,002486
002487.SZ,大金重工,20101015,,002487
002488.SZ,金固股份,20101021,,002488
002489.SZ,浙江永强,20101021,,002489
002490.SZ,山东墨龙,20101021,,002490
002491.SZ,通鼎互联,20101021,,002491
002492.SZ,恒基达鑫,20101102,,002492
002493.SZ,荣盛石化,20101102,,002493
002494.SZ,华斯股份,20101102,,002494
002495.SZ,佳隆股份,20101102,,002495
002496.SZ,辉丰股份,20101109,,002496
002497.SZ,雅化集团,20101109,,002497
002498.SZ,汉缆股份,20101109,,002498
002499.SZ,*ST 科林,20101109,,002499
002500.SZ,山西证券,20101115,,002500
002501.SZ,利源精制,20101117,,002501
002502.SZ,鼎龙文化,20101117,,002502
002503.SZ,搜 于 特,20101117,,002503
002504.SZ,ST 弘 高,20101118,,002504
002505.SZ,鹏都农牧,20101118,,002505
002506.SZ,协鑫集成,20101118,,002506
002507.SZ,涪陵榨菜,20101123,,002507
002508.SZ,老板电器,20101123,,002508
002509.SZ,天 茂 退,20101123,20200720.0,002509
002510.SZ,天 汽 模,20101125,,002510
002511.SZ,中顺洁柔,20101125,,002511
002512.SZ,达华智能,20101203,,002512
002513.SZ,蓝丰生化,20101203,,002513
002514.SZ,宝馨科技,20101203,,002514
002515.SZ,金字火腿,20101203,,002515
002516.SZ,旷达科技,20101207,,002516
002517.SZ,恺英网络,20101207,,002517
002518.SZ,科 士 达,20101207,,002518
002519.SZ,银河电子,20101207,,002519
002520.SZ,日发精机,20101210,,002520
002521.SZ,齐峰新材,20101210,,002521
002522.SZ,浙江众成,20101210,,002522
002523.SZ,天桥起重,20101210,,002523
002524.SZ,光正眼科,20101217,,002524
002526.SZ,山东矿机,20101217,,002526
002527.SZ,新 时 达,20101224,,002527
002528.SZ,英 飞 拓,20101224,,002528
002529.SZ,海源复材,20101224,,002529
002530.SZ,金财互联,20101231,,002530
002531.SZ,天顺风能,20101231,,002531
002532.SZ,天山铝业,20101231,,002532
002533.SZ,金杯电工,20101231,,002533
002534.SZ,西子洁能,20110110,,002534
002535.SZ,ST 林 重,20110111,,002535
002536.SZ,飞龙股份,20110111,,002536
002537.SZ,海联金汇,20110110,,002537
002538.SZ,司 尔 特,20110118,,002538
002539.SZ,云图控股,20110118,,002539
002540.SZ,亚太科技,20110118,,002540
002541.SZ,鸿路钢构,20110118,,002541
002542.SZ,中化岩土,20110128,,002542
002543.SZ,万和电气,20110128,,002543
002544.SZ,普天科技,20110128,,002544
002545.SZ,东方铁塔,20110211,,002545
002546.SZ,新联电子,20110211,,002546
002547.SZ,春兴精工,20110218,,002547
002548.SZ,金 新 农,20110218,,002548
